id,user_bg_color,user_followers,text,user_description,created,user_location,coordinates,id_str,user_name,user_created,retweet_count,geo
1,C0DEED,2739,@DavidMuir GO TAR HEELS! #nationalchampionship YAY for Lady Gamecocks!,"Shark Tank veteran, motivational speaker, cookbook author, Queen of Cakes who loves chickens, collards, cornbread & college football!",2017-04-03T23:02:05,South Carolina,,849034299374546945,ilovedaisycakes,2011-01-04T00:26:11,0,
2,000000,103021,"The last matchup of the college basketball season.

#NationalChampionship #UnitedWeZag https://t.co/PvZIgDmC64",The official Twitter account of Gonzaga Men's Basketball | http://zagexperience.com,2017-04-03T23:02:06,,,849034300880072704,ZagMBB,2012-06-08T19:01:31,0,
3,C0DEED,120,Had my pregame meal &amp; ready for the #NationalChampionship. #GoHeels https://t.co/039AbcyqBS,UE '18. Sports Director for @WUEV. Student broadcaster for UE Athletics & #TheValleyonESPN3. North High alum. All about the good times out of life.,2017-04-03T23:02:16,,,849034342601035777,p_leinenbach50,2012-04-12T00:05:07,0,
4,000000,422,Tonight I will dedicate my Twitter to @UNC_Basketball! Go get that #NationalChampionship #GoHeels https://t.co/ZHovhvIU9O,Official account of Panther Domination. #KeepPounding #PantherNation A passionate sports writer! I bleed black and blue!,2017-04-03T23:02:17,Panther Nation ,,849034348980469760,PanthDomination,2013-05-11T21:51:24,0,
5,08A2D1,869,Goosebumps this is our year #NationalChampionship #GetIntoIt #TarHeelNation https://t.co/2WxG7RLdFT,SC: sabes_23 / Insta: sabesryan,2017-04-03T23:02:21,,,849034365770354688,Sabers_23,2012-01-17T17:23:06,0,
6,000000,3495,#Zags https://t.co/QO6fsQSyX3,"firsThingsfirstSwearintoGødcuzImcursed
AllofTheseblessingsTheygoInreverse SomanyLessonsmightLearnfromMyverse    TookoverThePLANETheWholeUNIVERSE.",2017-04-03T23:02:22,"Mahwah, NJ",,849034370019209217,Jahmikel_Jordan,2017-02-03T01:11:53,0,
7,C0DEED,1241,LETS GOOOOOOOOOOOOOO https://t.co/IqKmWKo3Z5,"20. Christian. @WCU Class of 2019. The Braves, Tar Heels, Panthers, and Hornets stress me out. The Ceiling is the Roof. #MAGA",2017-04-03T23:02:22,"China Grove/Cullowhee, N.C.",,849034370392481796,tarheelbrave88,2014-01-28T19:34:59,0,
8,000000,169,"#NationalChampionship

(1) Gonzaga vs. (1) North Carolina

📻 https://t.co/8MILHkv62H (WSR / @SkyWalker42811)
⏰ 9:20… https://t.co/fRkbJkn747","The news happens, and we tell you about it. #UNBNetwork",2017-04-03T23:02:24,Worldwide,,849034375777968132,unbnetwork,2016-01-15T00:49:52,0,
9,131516,679,If #Gonzaga wins tonight. I will win both of the bracket challenge leagues I am in. Go bulldogs!!! #gonzagavsunc #marchmadness 🏀🏀🏀🏆🏆🏆,follow me on youtube and twitch @pobjason New Orleans Saints and Arkansas Razorbacks fan! I like 🍺🏀🏈⛳️🎮,2017-04-03T23:02:24,Louisiana Batcave,,849034378890051585,POBJASON,2014-09-01T00:00:39,0,
10,C0DEED,826,LETSSS GOOOO ITS LIT https://t.co/WnHq2eNFyI,ALL THE WAY UP,2017-04-03T23:02:26,The Diamond,,849034387031302144,gage_ray12,2013-01-27T20:39:27,0,
11,000000,51662,BetShare #NationalChampionship Spread #GoHeels (-1) 49% #UnitedWeZag (+1) 51% ML Gonzaga 60% N Carolina 40% Tot… ▶️ https://t.co/20MmRuoT7l,Never Take A Risk Without Being Fully Informed. Followers must be 18+. Gamble responsibly. http://gambleaware.co.uk,2017-04-03T23:02:28,,,849034394480160769,BetFastcom,2013-11-04T07:15:04,0,
12,C0DEED,83,@miker15  nos apoyas esta noche  ? https://t.co/33p5ZHUP8H,,2017-04-03T23:02:30,,,849034402676039680,guill_vazquez,2010-10-29T20:11:30,0,
13,000000,2539,"Intel, Turner and NCAA team to stream #marchmadness in VR, per @AP. https://t.co/DxiG3NNecP",Sports PR consultant; USC Journalism school. Brand/product/athlete storyteller. zack@zacksmith.net.,2017-04-03T23:02:31,Los Angeles,,849034405494505472,SportsFlackZack,2009-03-12T04:20:06,0,
14,C0DEED,97,@BleacherReport Or they are due for a win... #brightside #showmethemoney #NationalChampionship,"Official Twitter of SHOOT THE ROCK // #BallEsVida // Tournaments & Hoopwear // Los Angeles, CA & Rosarito Beach, Mexico //",2017-04-03T23:02:32,"L.A. & Rosarito Beach, Mexico",,849034409860714496,BallEsVida,2012-06-07T04:00:20,0,
15,144F1D,25232,Whose cracking a cold one and rooting for #Gonzaga? #marchmadness #workhardplayhard #washington,"Follow If you love hops, buy them, and want an insider view of our hop-forward world.",2017-04-03T23:02:36,"Yakima, WA",,849034428487573504,47Hops,2013-01-24T16:59:30,0,
16,F5F8FA,16,@CTALK131  Lets Go https://t.co/kkDQ6xxRHN,My mind,2017-04-03T23:02:36,"Pittsburgh, PA",,849034428777213952,money_fletch,2016-08-29T06:18:05,0,
17,9AE4E8,504,#MarchMadness betters pose challenges for casino #AML teams. Read more from @PwC_LLP @vaschrisos @alecmassey1 https://t.co/DC5oU2uP35,,2017-04-03T23:02:37,"New York, USA",,849034433177014273,amandadick,2009-02-15T23:27:20,0,
18,FFF04D,386,"It's official, Jacob and I lost against my parents in our NCAA bracket challenge... now we have to cook them dinner. #marchmadness","Big Brother Superfan,
Feminist,
Aspiring Film Editor/Cinematographer,
UND Student",2017-04-03T23:02:38,,,849034434259103744,R_Cox18,2012-10-22T00:28:55,0,
19,C0DEED,308,Imma write down my dads reactions during the #marchmadness championship I bet it will be a lot of fuck in there,( ͡° ͜ʖ ͡°) professional rapper 🔥on track SC : alanbrown5,2017-04-03T23:02:38,"Riverside, NJ",,849034435991396354,alanedward_,2015-08-06T03:40:07,0,
20,131516,918196,The #NationalChampionship palace awaits... 🙌 https://t.co/jR0DIhjZ2Z,The official NCAA March Madness destination for all things Division I NCAA Men's Basketball. #MarchMadness,2017-04-03T23:02:45,"Indianapolis, IN",,849034466878046208,marchmadness,2010-10-14T00:27:19,0,
21,C0DEED,200,Let's go fellas!!! #GoHeels #TarHeelNation #GetIntoIt #UnfinishedBuisness #nationalchampionship https://t.co/DZMm0mxS85,"SUNY Brockport Alum '11,SUNY Brockport Football 06-10, PE Teacher/Coach @ Carthage CSD #MiamiDolphins #TarHeels #ChicagoBulls #Yankees #Cuse",2017-04-03T23:02:49,"Carthage, NY",,849034483617738752,Jor_dash12,2013-08-03T03:20:57,0,
22,C0DEED,540,LETS GOOOOOOOOO https://t.co/O7Fcngobqh,pths basketball NYG NYM UNC,2017-04-03T23:02:53,,,849034497265983488,jon_wilson32,2012-10-02T20:36:54,0,
23,022330,321,Underrated @UNC_Basketball pre #NationalChampionship watch: 2000 One Shining Moment - fun team to watch that March! https://t.co/MtDcmBYfmS,"Husband...Father...@USASwimming Associate Director, Communications...Tar Heel in Colorado.",2017-04-03T23:02:53,"Colorado Springs, Colorado",,849034500386562049,jwmartin3,2009-03-12T14:18:26,0,
24,C0DEED,156,"Definitely won't be able to stay up for tonight's #NationalChampionship game, but as always I'm rooting for my #TarHeels to get that ring!",Cubs | Bulls | Bears | Barcelona | UNC | USC,2017-04-03T23:02:55,"Chicago, IL",,849034505897816065,DHCF_Mike,2015-01-29T22:00:44,0,
25,C0DEED,20904,Building a Winning #MarchMadness Bracket Using Smart Insights with @SAP BusinessObjects Cloud.… https://t.co/Js2sbldYjw,Dedicated to delivering global news and updates to our SAP Partner community. Tweets hosted by @CarolynHoriel,2017-04-03T23:03:02,,,849034535698300930,SAPPartnerEdge,2010-02-01T17:20:56,0,
26,000000,283,"Whatever happens tonight, no doubt @_andrewcarter will write an awesome piece https://t.co/Ci5DPlTZHs #GetIntoIt #nationalchampionship",Communicator for the Public Affairs Office at Defense Centers of Excellence for PH and TBI. Tweets are my own. Love the Tar Heels and My Party of Five!,2017-04-03T23:03:04,"Maryland, USA",,849034543776624640,MJGood4three,2010-06-24T15:48:30,0,
27,000000,411,#roadtoredemption #nationalchampionship https://t.co/h8ukSuKWoi,blessed | gemini | traveling🛩,2017-04-03T23:03:04,,,849034544636416006,grace_annn,2014-12-22T15:07:51,0,
28,131516,2197,🙏🏾 https://t.co/eTabjEjIIA,| God is loved,2017-04-03T23:03:06,2-5 NC,,849034553603837957,Slmoodii,2011-01-20T23:53:57,0,
29,F5F8FA,30,"#NationalChampionship 

(1) Gonzaga vs. (1) North Carolina

📻 https://t.co/QFFtcreZnG (WSR / @SkyWalker42811)
⏰ 9:2… https://t.co/55rueqDcuD",📻📻 The official Twitter for the line of radio networks in the @UNBNetwork. 📻📻,2017-04-03T23:03:06,Worldwide,,849034553918455808,unbradionetwork,2016-08-05T15:37:31,0,
30,041E42,159,RT marchmadness The #NationalChampionship palace awaits... 🙌 https://t.co/uVITS0JIuX,Scholar Athlete Venture (SAVe) empowers invested NCAA fans to build a winning tradition.  #MyMoneyMyVoiceMyTeam,2017-04-03T23:03:09,"Washington, DC",,849034567809978368,scholarathlete,2009-03-11T15:54:27,0,
31,C0DEED,27120,"@tedgbauer A great way to kick off the night, Ted! Have fun! #PickUpPHX #NationalChampionship","Total transportation provider & proud partner of the NCAA & NHL. We’ll pick you up – it’s ‘The Enterprise Way.’ For customer service, tweet @EnterpriseCares.",2017-04-03T23:03:09,,,849034568120377345,Enterprise,2013-09-24T14:49:57,0,
32,C0DEED,612,Duuuuuuude https://t.co/ght85pelxW,Born. Bred. Dead. #GTHD #OurBlue,2017-04-03T23:03:22,"Chapel Hill, NC",,849034619165003777,Tarheel_Sports_,2014-11-29T19:55:03,0,
33,C0DEED,1177,@I_Am_Xavier_ @chighway Justin Jackson so relaxed....he know what needs to be done!😎 https://t.co/UsPKZ2aH6g,"Workin hard & taking care of my family. I BLEED TAR HEEL BLUE! #UNC #TarHeels Lifelong #TarHeelNation, Heat, Eagles, Braves!",2017-04-03T23:03:22,,,849034620658167814,Briccyardlilyo,2011-06-24T17:09:14,0,
34,1A1B1F,1215,"Best part about tonight is ALWAYS #OneShiningMoment 

#NationalChampionship",Segment Producer @ABC/@GMA,2017-04-03T23:03:24,"New York, NY",,849034627201196034,MattStoneABC,2009-10-01T20:56:21,0,
35,C0DEED,7068,.HodgepodgeHoops Previews the 2017 NCAA #NationalChampionship Game: Gonzaga vs UNC - https://t.co/BOhSNET1vB,#1 source for Sports Video Services,2017-04-03T23:03:28,South Florida,,849034645450760192,AudibleSports,2009-02-12T18:55:24,0,
36,C0DEED,40,A 9:20 tipoff on a Monday is bullshit @marchmadness @ncaa Jack burton has Shit to do tomorrow morning.… https://t.co/8pq4wYxEWn,Believer of everything manly... And Days of Our Lives (I love that show),2017-04-03T23:03:28,Hoo Hoo Hoo Hoosiers!,,849034646130225152,brosephus4life,2012-08-13T04:20:23,0,
37,000000,4362,"1997 | @mrvincecarter15, Coach Dean Smith, &amp; Shammond Williams #NationalChampionship https://t.co/bRViVqrUIy",Rewinding time with classic basketball tweets. | Instagram: @throwbackhoops,2017-04-03T23:03:32,"Phoenix, AZ",,849034663368589312,ThrowbackHoops,2015-02-10T05:06:36,0,
38,1A1B1F,1186,so proud of my @OregonMBB squad. Overachieved when no one gave us a shot after C.B. injury. Always us!🐥🏀💪🏾 #GoDucks #AlwaysUs #MarchMadness,"Not cocky, just tweets the obvious. Sit back, relax, buckle your seat belt, keep hands & feet inside the vehicle @ all times, follow the kid & enjoy your ride!",2017-04-03T23:03:35,Never can tell ...,,849034674534060038,DdotC,2009-03-05T19:32:12,0,
39,012345,2216,Thank you @Scott_1420 for having me on @espn1420 to talk #NationalChampionship game. Picking @ZagMBB over UNC in gr… https://t.co/IuGyzu1Dwo,Christian. Husband. Father. @BasketballTimes Mid-Major Columnist. @BlueRibbonSport Contributing Editor. Two-time @USBWA Best Writing Contest award-winner.,2017-04-03T23:03:36,,,849034678224945154,JoshuaParrott,2009-04-23T01:15:40,0,
40,000000,764,last college poll of the 2016-17 season. WHO WILL CUT DOWN THE NETS TONIGHT? #nationalchampionship,"Redskins, Wizards, Caps, Nats, Ohio State football, UVA basketball, Chelsea, Real Madrid | #HTTR | #HeGone hours treasurer | #FireBruceAllen | 🇺🇸🇵🇰",2017-04-03T23:03:38,DM[V],,849034687850962944,razau_,2015-01-16T17:37:42,0,
41,131516,574,SPOTTED: The @pizzahut high top shoes at @FinalFour pregame party. Now time to ask them to order me a 🍕!… https://t.co/EdYVRuN2ev,"Believer, Husband to @wayfarersonbaby, Account Director @Octagon (@homedepot College GameDay sponsorship), @GeorgiaSouthern Alum, & 6 handicap golfer #sportsbiz",2017-04-03T23:03:39,"Atlanta, GA",,849034691877498880,iGlideWell,2009-11-19T20:23:19,0,
42,FFFFFF,138,"""This -- This -- This -- THIS is #Carolina basketball."" #GoHeels #NationalChampionship https://t.co/tQQVz5dvyU",UNC Chemistry '16. Miami '10. RNA structurologist. Space enthusiast. Corny joke teller. Punmaker.,2017-04-03T23:03:41,"Boston, MA",,849034700282789890,mattsmola,2010-06-02T04:01:35,0,
43,9AE4E8,559,The Sports News Update is out! https://t.co/Kjcmpddngu #openingday #marchmadness,"Radio Broadcaster | Executive  | Operations Manager | Content Creator and certified Tech Geek.  #Music #Radio #Broadcasting #Tech Follow me
Snapchat: club1075",2017-04-03T23:03:42,"Chicago, IL",,849034703042732032,MrArmandoRivera,2008-05-16T18:04:22,0,
44,F5F8FA,632,@marchmadness Pick the winner of the #NationalChampionship #UnitedWeZag #GoHeels,"Sports polls, news and opinions. Subscribe to our website for updates, it's 100% free! Will follow back https://www.facebook.com/SportsDGI/",2017-04-03T23:03:43,United States,,849034707379527680,SportsDGI,2016-07-17T04:17:08,0,
45,9AE4E8,559,The Sports News Update is out! https://t.co/rxAzcIAIIB #openingday #marchmadness,"Radio Broadcaster | Executive  | Operations Manager | Content Creator and certified Tech Geek.  #Music #Radio #Broadcasting #Tech Follow me
Snapchat: club1075",2017-04-03T23:03:43,"Chicago, IL",,849034708797313025,MrArmandoRivera,2008-05-16T18:04:22,0,
46,DBE9ED,347,I can't wait! #UnitedWeZag #NationalChampionship https://t.co/LK2tVeyItE,"Malisse, Nielsen, Souza, Wozniacki, Almonacy, Panthers, Sharks, Suns; CK Vars B Scorekeeper snap:kelslovestennis ig:kelseylovestennis",2017-04-03T23:03:47,,,849034725553582080,kelseymalisse1,2013-11-09T04:02:06,0,
47,9AE4E8,1504,My mans Mark Few isn't getting crying Jordan'd tonight. #NationalChampionship https://t.co/5vXV5DLfKu,Words: @SLAMonline & @FIBA3x3; Digital: @DrewLeague • Drewruiz1990@gmail.com • #GoBeach,2017-04-03T23:03:49,"Los Angeles, CA",,849034735598710784,DrewRuiz90,2009-03-31T06:05:09,0,
48,C0DEED,440,"It all ends tonight 🏀 #marchmadness ⠀
⠀
Photo by @b51markbrown, 2016 Sports Workshop https://t.co/dTiYsxYaNz https://t.co/B4EBXWONKi",The pinnacle of photography education for over 30 years. Sports - Adventure - Nature - Lighting - Alaska - Sandhill Cranes - Online,2017-04-03T23:03:49,,,849034735686909952,summitworkshops,2009-02-19T22:07:03,0,
49,C0DEED,61,#getintoit #nationalchampionship #goheels https://t.co/AXCeu50SMN,I'm Lindsay Fusaiotti and I'm a Tar Heel!,2017-04-03T23:03:51,wishing I was in Chapel Hill!,,849034742804754437,LFOOZ,2011-03-06T03:50:29,0,
50,07090B,2649,@TervisTumbler North Carolina for the win!! #nationalchampionship #NCAA #Basketball #tarheels,"Director of child development Mom of 2 Wife
I ❤ coffee, shopping, chocolate, baking, wine, holidays, books, deals, sports, movies, animals, travel & winning!",2017-04-03T23:03:52,"North Carolina, USA",,849034744394285057,markgirljana,2009-05-06T17:33:46,0,
51,ACDED6,369,Let's do it. https://t.co/gMPuFBcUCu,@UNC '16 Public Policy & Poli Sci grad. Research analyst. Podcast junkie. College basketball lover. #forwardtogether,2017-04-03T23:03:55,TN-GA-NC-AL,,849034758764060674,torywaters,2010-09-15T03:41:13,0,
52,131516,528,Do I cheer for @patkc13 sisters school or @HAASruns school he didn't go to?? #marchmadness #myties,I'm an Under Armour runner chasing a dream to be the best!!!,2017-04-03T23:04:04,,,849034797104197633,RunFrezzz,2012-10-03T03:21:22,0,
53,C0DEED,981,"SOON.
#getintoit 
#TheCeilingistheRoof 
#nationalchampionship
#GoHeels https://t.co/UekvJM4st0","Political Science Asst. Prof @umasslowell . state politics, poli comm, & interest groups. beer geek, #rstats fan, bowtie wearer, mr. @maryeliza",2017-04-03T23:04:08,"Lowell, MA",,849034815231885312,JohnCluverius,2011-08-05T03:03:26,0,
54,1A1B1F,880,@marchmadness @mjdemarinis wrong,"Producer of @USC1620 w/ @JohnBishop71 & @joshtweeterson on 1620 The Zone.  I make noise.  Bronco fan, music and movie enthusiast, love sarcasm, hate Chiefs",2017-04-03T23:04:10,"Omaha, Nebraska",,849034823599566848,Stibbs,2009-06-16T07:42:53,0,
55,642D8B,179,Jackie Manuel *still* has a posse. #GoHeels https://t.co/o6pDOISWpD,my spleen hurts,2017-04-03T23:04:14,D.C. ,,849034840406151168,clizzledizzle,2008-11-06T20:30:49,0,
56,1A1B1F,491,#ThatPintoLife #TarHeelNation #Pregame #NationalChampionship… https://t.co/UOBwUuiMlm,"Entrepreneur, Filmaker, Publisher, TV Producer, Managing Partner of http://GreatestFan.com, LLC and widely considered the most interesting man in the world!",2017-04-03T23:04:16,Chapel Hill,"{""type"": ""Point"", ""coordinates"": [-79.06763, 35.91062]}",849034847981064192,hassanpinto,2009-04-15T01:06:26,0,"{""type"": ""Point"", ""coordinates"": [35.91062, -79.06763]}"
57,000000,2769,So far our poll indicated 69% #NorthCarolina to 31% #Gonzaga is that correct? 2 hours 4 game time 🏀#NCAAChampionship #NationalChampionship,"iScoutYou | Sports Recruiting Network ... Stay tuned for our new database, it will get all the tools needed to get recruited on a very affordable price.",2017-04-03T23:04:18,Global,,849034855291564032,iScout_You,2015-12-20T01:10:19,0,
58,C0DEED,268,"To whoever made this...

Bravo. 👏👏👏👏 😂

#UNCvsGonzaga #NationalChampionship 
#NorthCarolina #TarHeelNation https://t.co/zhFysMY7TI","•Living in a small town & it feels like home
I got everything I need & nothing that I don't•
#FreeMySON #Spring17👶🍼
| Snapchat :: itsdjmoore | IG :: itsdmoore",2017-04-03T23:04:21,336,,849034869221056512,itsdmoore,2011-06-30T19:15:18,0,
59,1A1B1F,880,lol totally https://t.co/80U9NqV3ck,"Producer of @USC1620 w/ @JohnBishop71 & @joshtweeterson on 1620 The Zone.  I make noise.  Bronco fan, music and movie enthusiast, love sarcasm, hate Chiefs",2017-04-03T23:04:22,"Omaha, Nebraska",,849034870596751361,Stibbs,2009-06-16T07:42:53,0,
60,000000,313,@TheNBABulletin Tune In @9:20 UNC😈 VS Gonzaga 🤷🏽‍♂️#NationalChampionship #FinalFour,DTW Raised✊🏾🤘🏽💯 #RIPRon #RIPEmmett #RIPRawn,2017-04-03T23:04:23,"Chasing PayPa, Ohio",,849034877257342976,_lavishlife1,2014-01-02T05:50:11,0,
61,000000,764,last college poll of the 2016-17 season. WHO WILL CUT DOWN THE NETS TONIGHT? #nationalchampionship,"Redskins, Wizards, Caps, Nats, Ohio State football, UVA basketball, Chelsea, Real Madrid | #HTTR | #HeGone hours treasurer | #FireBruceAllen | 🇺🇸🇵🇰",2017-04-03T23:04:26,DM[V],,849034887407554560,razau_,2015-01-16T17:37:42,0,
62,FFFFFF,1527,@TervisTumbler North Carolina #NationalChampionship #NCAA #Basketball,I'm Just A Mom and Brand Ambassador that Is Addicted to Tweeting ....I have no filter .......Contact me if you need a Product reviewed,2017-04-03T23:04:28,In The Deep Woods ,,849034895976534016,angies9111,2010-05-14T02:55:49,0,
63,FFC119,1933,So exciting! https://t.co/8Kcm73TTUF,"Desert Schools is a full-service financial provider, from savings and lending to investments and Online Banking. Federally insured by NCUA Equal Housing Lender.",2017-04-03T23:04:28,"Phoenix, Arizona",,849034897784152064,DesertSchools,2010-10-05T17:55:02,0,
64,131516,2427,Who ya got tonight?! #marchmadness,All things Texas Tech Sports 🔴💣,2017-04-03T23:04:30,Red Raider Land,,849034907145949184,gunsupnation,2009-03-11T18:19:24,0,
65,C0DEED,212,Championship game tonight baby!! 🏀 Let's get ittt #marchmadness,c'est la vie  #Thadlife #CW30,2017-04-03T23:04:32,,,849034913009610756,jakemmiller24,2013-05-02T02:07:03,0,
66,000000,10869,"Gonzaga vs. North Carolina. Today.

#NationalChampionship 
 https://t.co/sOQcKvBmxD by #_KentMurphy via @c0nvey",The new home of Big Boss Video Innovations,2017-04-03T23:04:40,,,849034947562287106,allcityvids16,2016-04-28T04:32:07,0,
67,C0DEED,505,Wow not only a Red Sox win but the Twins win their opener as well? Love it! #OpeningDay Now just need UNC tonight #nationalchampionship,#CyclONEnation,2017-04-03T23:04:40,,,849034948317245440,LukeMikhail18,2012-01-08T04:54:48,0,
68,C0DEED,1,G&amp;A Madness 2017 via  https://t.co/gQZ48uob4K,,2017-04-03T23:04:40,,,849034948317204480,tnlwsn272,2015-07-15T22:53:36,0,
69,000000,73,@drpaynedpt https://t.co/cs6POYeAfF,"Husband, Father, Gun Lover, Football Lover (Vols & Dolphins), UNC basketball, Dog Lover, Trucks & Mustangs, The Simple Life",2017-04-03T23:04:44,TN,,849034962959568896,VolPhin89,2016-02-06T00:13:09,0,
70,F5F8FA,5,"🏆National Championship🏆  Tonight, 9:20 P.M. • [1] Gonzaga vs [1] UNC • Who ya got? #NationalChampionship #MarchMadness2017",Vote. Look at results. Enjoy.,2017-04-03T23:04:45,,,849034968160497666,MMadnessPolls,2017-03-15T20:26:09,0,
71,C0DEED,114,Championship Day. Let's go get this Ring #nationalchampionship #marchmadness #TarHeelNation 🐑🐑 https://t.co/URPumTraJK,Your Legacy is defined by Greatness!!!,2017-04-03T23:04:48,"BR, LA",,849034981422878720,King_Steven1,2014-02-05T00:43:56,0,
72,131516,324,Who ya got?? #MarchMadness,■■■□ ☻ | 651,2017-04-03T23:04:51,"St Paul, MN",,849034992038670336,oleroof11,2013-05-15T00:57:26,0,
73,C0DEED,619,I got UNC cutting down the nets because that's what my bracket says duh!#nationalchampionship https://t.co/kFpPu9lEaa,Fuck bitches get 💰,2017-04-03T23:04:58,"Denver, CO",,849035022581497856,ronfresh88,2010-09-13T17:36:41,0,
74,F5F8FA,35,"What's this I hear about some basketball game tonight ? Somebody named the #tarheels will win . 
#marchmadness 
#Championship",wanna be golfer / runner / tennis player/ all around sports fan,2017-04-03T23:04:58,,,849035024179613696,teamtrent2,2016-03-12T15:26:52,0,
75,000000,431,😈😈😈 https://t.co/5VBmkuuYjW,Enjoy life💫,2017-04-03T23:04:59,,,849035027547643905,M_Haynes_,2015-03-31T00:56:24,0,
76,29292B,5427,Don't miss the thrilling end to #MarchMadness... Watch the #NationalChampionship game TONIGHT at Whiskey Girl!,"Whiskey Girl offers casual dining, nightly entertainment, all sporting events & beats from San Diego's own DJ Marc Thrasher • Dine • Dance • Drink • Sports •",2017-04-03T23:05:00,"702 5th Ave., Gaslamp Quarter",,849035032136224768,WhiskeyGirlSD,2009-06-30T23:18:34,0,
77,000000,108,This is it!  Let's see how your #marchmadness bracket picks did.  Don't forget we're drawing the winners in Lottie… https://t.co/KATGy1NcsA,"Dining Services at Messiah College.  News and info about menus, special events, food and beverage specials, as well as fun updates.",2017-04-03T23:05:01,"Mechanicsburg, PA",,849035034925424640,MessiahDining,2015-08-12T18:29:11,0,
78,C0DEED,882,@JoelBerryII marry me 😭😭😍😍 https://t.co/Smnh3OnP9m,insta: amaiya_williams23 sc: amaiya_ayeek my guardian angels 7.6.16 1/15/17,2017-04-03T23:05:01,,,849035036045266949,williams_amaiya,2014-07-13T03:40:39,0,
79,F5F8FA,20,UNC gonna take it all tonight #NationalChampionship #GetIntoIt,,2017-04-03T23:05:04,"Bentonville, AR",,849035046531063808,Josh_Fifer,2016-07-10T14:55:50,0,
80,FFFFFF,23079,Can @UNC_Basketball keep red off the shot chart against @zagmbb #NationalChampionship preview:… https://t.co/PEtjktQ82J,"You send us game film. We break it down. Working with top HS, College & Pro #Football, #Basketball, #Lacrosse, and #Volleyball teams to help them get #MoreWins.",2017-04-03T23:05:06,NYC,,849035056626622464,Krossovr,2010-01-25T05:12:18,0,
81,000000,1040,"4/3 POD: .@Cubs opener, .@UNISoftball &amp; .@UIBaseball recaps + @rickhartzell116 talks #nationalchampionship 

&gt;&gt;… https://t.co/t9OmWI0qaE","Official account of On Press Row radio (@KXEL1540) & http://OnPressRow.com. Daily IOWA sports talk, analysis, reporting, and breaking news.",2017-04-03T23:05:09,"Waterloo, IA",,849035067577991169,OnPressRow,2014-12-01T04:01:15,0,
82,C0DEED,393,Lets get it https://t.co/taVKlHsSks,"""Can't lead the orchestra unless your back is to the crowd"" -Damian Lillard ✊🏼 • Olivia Pettler ❤️",2017-04-03T23:05:15,,,849035092576133120,Calahan_23,2011-07-09T01:56:45,0,
83,F5F8FA,17,@marchmadness Best song ever..🎶🎶 it's the reason i stay up until the end of the game 😴,,2017-04-03T23:05:19,"Michigan, USA",,849035110800347136,jtenoriocookies,2017-02-14T16:25:01,0,
84,C0DEED,2343,@UNC @UNC_Basketball @GoHeels @ChancellorFolt @UNC_Humor Tar...   #GoHeels #GetIntoIt #nationalchampionship https://t.co/XWbLWBzPE2,Member of the River House,2017-04-03T23:05:22,Glasgow or travelling,,849035124150816769,gazborangers,2009-02-10T16:02:43,0,
85,333333,30616,"Good luck to @ZagMBB in tonight's #NationalChampionship game!! 

#GoCougs #BYUhoops #WCChoops https://t.co/i4wXOdkA1R",The OFFICIAL Twitter account of BYU Basketball. #BYUhoops #GoCougs,2017-04-03T23:05:23,The Marriott Center,,849035127959150594,BYUbasketball,2009-02-03T00:35:34,0,
86,000000,43,"@UNC_Basketball vs @ZagMBB 

#NationalChampionship 

#GoHeels https://t.co/2qQRbJTGMT",#Family #Friends #Health important to me....#Creating My Own #Opportunities....Living In The Moment....,2017-04-03T23:05:24,"Palm Beach, FL",,849035132669440000,RickyeFowler,2010-05-23T16:03:00,0,
87,000000,8478,"Before the @marchmadness #FinalFour championship game tonight, see what other moments @UOPXStadium has hosted:
https://t.co/vQKin69Vcs",Global design firm specializing in creating environments that draw people & communities together for unforgettable experiences.,2017-04-03T23:05:25,Global,,849035138260320256,Populous,2009-04-28T10:59:02,0,
88,352726,1285,"This #USC #Gamecock really wants #UNC #TarHeels to Beat The #Zags #GoHeels 
#nationalchampionship 
🐑🏀 https://t.co/Jkor95TvC4",@Sandy&Paris #Gamecocks #CarolinaPanthers #CarolinaHurricanes #Braves #music #animals #yorkie #gymrat #art #painting #Blackjack #Raleigh  #KeepPounding,2017-04-03T23:05:25,,,849035138000449536,sandyratte,2008-07-20T13:33:03,0,
89,C0DEED,1029,The #NationalChampionship is gonna be so much fun.,I tweet about sports | Seattle Seahawks Fan | Writer for @12thMan_Rising | Super Bowl XLVIII | 43-8 | #NoTime2Sleep,2017-04-03T23:05:27,"Abbotsford, British Columbia",,849035144530862080,David_Seahawks,2012-09-06T06:29:27,0,
90,C0DEED,632,"Dun dun dun dun dun dun dun dun dun dun dun dun...dundundundundundundun, dun dun dun dun...the ball is tipped. #NationalChampionship","Lead Pastor of Trinity Presbyterian Church in Asheville, NC. UTK alumnus. Husband, father & a great mystery to myself (Augustine).",2017-04-03T23:05:28,"Asheville, NC",,849035147131441157,ChadMSmith2,2011-05-19T15:02:51,0,
91,336699,2926,Join us live right now on @WNCN for pregame coverage of the #nationalchampionship game. We r live in Phoenix &amp; I'll… https://t.co/nkjO8cBbFx,"Chief Meteorologist @WNCN in Raleigh, NC. I Tweet about Carolina weather & stuff you might need on Jeopardy one day!  I love lamp & Cardinals baseball.",2017-04-03T23:05:28,"Raleigh, North Carolina",,849035150369402880,WeatherWes,2009-01-29T22:39:52,0,
